Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
United Kingdom,GBR,Treatable mortality,Deaths per 100 000 inhabitants,2011,78.6
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2006,161.4
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2007,162.5
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2018,141.2
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2019,135.1
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2020,198
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2021,271.9
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2008,156.2
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2009,150.1
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2010,150.7
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2011,150.5
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2012,151.2
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2013,151.3
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2014,148.8
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2015,153.1
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2016,151.1
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2017,145.2
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2000,182.3
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2001,180
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2002,176.9
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2003,175.7
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2004,166.2
Argentina,ARG,Preventable mortality,Deaths per 100 000 inhabitants,2005,163.4
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2007,77.3
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2008,76.2
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2019,58.9
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2020,59.8
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2021,57.6
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2022,58.1
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2009,72
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2010,69.3
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2011,67.4
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2012,66.2
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2013,64.8
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2014,64.6
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2015,63.4
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2016,61.6
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2017,60.3
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2018,59.6
Portugal,PRT,Treatable mortality,Deaths,2010,9211.5
Portugal,PRT,Treatable mortality,Deaths,2017,8340
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2002,87.1
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2003,86.1
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2004,82.9
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2005,81.1
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2006,76.8
Netherlands,NLD,Avoidable mortality,Deaths,2007,31536
Netherlands,NLD,Avoidable mortality,Deaths,2008,31286
Netherlands,NLD,Avoidable mortality,Deaths,2019,30296
Netherlands,NLD,Avoidable mortality,Deaths,2020,33463
Netherlands,NLD,Avoidable mortality,Deaths,2021,34615
Netherlands,NLD,Avoidable mortality,Deaths,2022,31994
Netherlands,NLD,Avoidable mortality,Deaths,2009,31213
Netherlands,NLD,Avoidable mortality,Deaths,2010,31104
Netherlands,NLD,Avoidable mortality,Deaths,2011,31045
Netherlands,NLD,Avoidable mortality,Deaths,2012,31293
Netherlands,NLD,Avoidable mortality,Deaths,2013,30665
Netherlands,NLD,Avoidable mortality,Deaths,2014,29841
Netherlands,NLD,Avoidable mortality,Deaths,2015,31102
Netherlands,NLD,Avoidable mortality,Deaths,2016,31390
Netherlands,NLD,Avoidable mortality,Deaths,2017,30640
Netherlands,NLD,Avoidable mortality,Deaths,2018,31209
Netherlands,NLD,Avoidable mortality,Deaths,2000,36156
Netherlands,NLD,Avoidable mortality,Deaths,2001,35720
Netherlands,NLD,Avoidable mortality,Deaths,2002,35639
Netherlands,NLD,Avoidable mortality,Deaths,2003,34838
Netherlands,NLD,Avoidable mortality,Deaths,2004,33643
Netherlands,NLD,Avoidable mortality,Deaths,2005,33227
Netherlands,NLD,Avoidable mortality,Deaths,2006,32053
Peru,PER,Preventable mortality,Deaths,2005,22989.5
Peru,PER,Preventable mortality,Deaths,2006,20084.5
Peru,PER,Preventable mortality,Deaths,2017,20961
Peru,PER,Preventable mortality,Deaths,2018,25455
Peru,PER,Preventable mortality,Deaths,2019,27047
Peru,PER,Preventable mortality,Deaths,2020,91900
Peru,PER,Preventable mortality,Deaths,2007,20896.5
Peru,PER,Preventable mortality,Deaths,2008,20203
Peru,PER,Preventable mortality,Deaths,2009,21323.5
Peru,PER,Preventable mortality,Deaths,2010,21150.5
Peru,PER,Preventable mortality,Deaths,2011,20696.5
Peru,PER,Preventable mortality,Deaths,2012,21704
Peru,PER,Preventable mortality,Deaths,2013,22189.5
Peru,PER,Preventable mortality,Deaths,2014,21473
Peru,PER,Preventable mortality,Deaths,2015,21982.5
Peru,PER,Preventable mortality,Deaths,2016,19446.5
Peru,PER,Preventable mortality,Deaths,2000,20126
Peru,PER,Preventable mortality,Deaths,2001,18346.5
Peru,PER,Preventable mortality,Deaths,2002,18035.5
Peru,PER,Preventable mortality,Deaths,2003,19811
Peru,PER,Preventable mortality,Deaths,2004,20098
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2020,118.4
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2021,111.6
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2010,111.4
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2011,108.2
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2012,105.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2013,103.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2000,152
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2001,147.6
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2002,144
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2003,142.6
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2004,136.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2005,133.2
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2006,126.2
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2007,124.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2008,119.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2009,115.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2014,100.9
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2015,100
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2016,99
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2017,97.2
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2018,95.3
Spain,ESP,Preventable mortality,Deaths per 100 000 inhabitants,2019,92.4
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2006,309.7
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2007,313.5
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2018,282.8
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2019,275
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2020,330.9
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2021,424.6
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2008,299.3
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2009,294.9
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2010,294.4
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2011,290.3
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2012,291.4
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2013,294.7
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2014,289.4
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2015,298
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2016,304
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2017,289.6
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2000,341.5
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2001,338.7
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2002,335.5
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2003,337.5
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2004,320.4
Argentina,ARG,Avoidable mortality,Deaths per 100 000 inhabitants,2005,314
Korea,KOR,Treatable mortality,Deaths,2006,30101
Korea,KOR,Treatable mortality,Deaths,2007,29463.5
Korea,KOR,Treatable mortality,Deaths,2018,24563.5
Korea,KOR,Treatable mortality,Deaths,2019,24135
Poland,POL,Treatable mortality,Deaths,2004,50184
Poland,POL,Treatable mortality,Deaths,2005,49059
Korea,KOR,Treatable mortality,Deaths,2008,28301
Korea,KOR,Treatable mortality,Deaths,2009,27112
Korea,KOR,Treatable mortality,Deaths,2010,27177.5
Korea,KOR,Treatable mortality,Deaths,2011,26553.5
Korea,KOR,Treatable mortality,Deaths,2012,26674.5
Korea,KOR,Treatable mortality,Deaths,2013,25966
Korea,KOR,Treatable mortality,Deaths,2014,25708
Korea,KOR,Treatable mortality,Deaths,2015,25641.5
Korea,KOR,Treatable mortality,Deaths,2016,25471.5
Korea,KOR,Treatable mortality,Deaths,2017,24445
Korea,KOR,Treatable mortality,Deaths,2000,34168.5
Korea,KOR,Treatable mortality,Deaths,2001,34244.5
Korea,KOR,Treatable mortality,Deaths,2002,34374.5
Korea,KOR,Treatable mortality,Deaths,2003,32964.5
Korea,KOR,Treatable mortality,Deaths,2004,32210
Korea,KOR,Treatable mortality,Deaths,2005,30670
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2007,181.2
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2008,181.2
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2019,155.3
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2020,143.8
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2021,144.6
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2022,153.9
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2009,176.6
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2010,170
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2011,167.9
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2012,160.7
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2013,160
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2014,161.1
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2015,162
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2016,155.9
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2017,154
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2018,150.3
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2000,236.4
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2001,226.3
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2002,218.4
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2003,207.6
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2004,198.9
Australia,AUS,Avoidable mortality,Deaths per 100 000 inhabitants,2006,187.2
Norway,NOR,Preventable mortality,Deaths,2001,6001.5
Norway,NOR,Preventable mortality,Deaths,2002,5983.5
Norway,NOR,Preventable mortality,Deaths,2013,5601.5
Norway,NOR,Preventable mortality,Deaths,2014,5405
Norway,NOR,Preventable mortality,Deaths,2015,5515.5
Norway,NOR,Preventable mortality,Deaths,2016,5643.5
Norway,NOR,Preventable mortality,Deaths,2003,5747
Norway,NOR,Preventable mortality,Deaths,2004,5814
Norway,NOR,Preventable mortality,Deaths,2005,5488.5
Norway,NOR,Preventable mortality,Deaths,2006,5410
Norway,NOR,Preventable mortality,Deaths,2007,5401.5
Norway,NOR,Preventable mortality,Deaths,2008,5512.5
Norway,NOR,Preventable mortality,Deaths,2009,5586.5
Norway,NOR,Preventable mortality,Deaths,2010,5640.5
Norway,NOR,Preventable mortality,Deaths,2011,5596.5
Norway,NOR,Preventable mortality,Deaths,2012,5454.5
Norway,NOR,Preventable mortality,Deaths,2000,6248.5
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2002,270.9
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2003,267.3
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2014,196.4
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2015,200.2
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2016,194.3
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2017,188.8
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2004,253.4
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2005,246.3
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2006,236.2
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2007,229.1
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2008,218.9
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2009,221
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2010,214.3
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2011,206.3
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2012,204.8
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2013,199.9
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2018,188.1
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2019,183.3
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2020,191
Austria,AUT,Avoidable mortality,Deaths per 100 000 inhabitants,2021,198.2
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2005,245.4
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2006,231.7
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2017,180.3
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2018,177.7
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2019,170.1
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2020,195.2
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2007,229.9
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2008,228.7
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2009,222.6
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2010,217.5
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2011,211.5
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2012,208.4
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2013,204.4
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2014,193.5
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2015,192.7
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2016,184.9
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2000,280.4
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2001,271
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2002,264.2
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2003,256.9
Belgium,BEL,Avoidable mortality,Deaths per 100 000 inhabitants,2004,244.2
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2021,49.1
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2000,92.8
Canada,CAN,Treatable mortality,Deaths per 100 000 inhabitants,2001,89
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2011,64.7
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2012,63.8
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2013,59.6
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2000,98.5
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2001,94.9
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2002,94
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2003,89.9
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2004,84.2
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2005,81.4
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2006,77.7
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2007,74.1
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2008,71.7
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2009,69.3
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2018,52
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2014,55.5
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2015,57.2
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2019,49.6
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2016,56.1
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2017,52.9
Netherlands,NLD,Treatable mortality,Deaths per 100 000 inhabitants,2020,47.9
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2006,192.3
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2007,188.1
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2018,140
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2019,136.7
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2020,134.3
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2021,135
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2008,183.9
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2009,177.9
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2010,175.6
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2011,182.3
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2012,166.3
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2013,161.1
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2014,157.2
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2015,152.1
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2016,148.4
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2017,142.6
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2000,222
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2001,215.7
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2002,209.2
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2003,206.8
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2004,200.8
Japan,JPN,Avoidable mortality,Deaths per 100 000 inhabitants,2005,199.1
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2015,72.6
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2016,70.7
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2017,69.3
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2018,69.3
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2019,66.4
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2020,65.8
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2004,95.9
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2005,92.2
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2006,88.7
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2007,85.7
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2008,82.9
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2009,80.8
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2010,78.1
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2011,75.8
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2000,109.4
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2001,105.6
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2002,103.7
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2003,100.9
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2012,73.7
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2013,74.5
Germany,DEU,Treatable mortality,Deaths per 100 000 inhabitants,2014,71.1
South Africa,ZAF,Avoidable mortality,Deaths,2003,330549
South Africa,ZAF,Avoidable mortality,Deaths,2004,341069
South Africa,ZAF,Avoidable mortality,Deaths,2015,243504
South Africa,ZAF,Avoidable mortality,Deaths,2016,243660
South Africa,ZAF,Avoidable mortality,Deaths,2017,240730
South Africa,ZAF,Avoidable mortality,Deaths,2018,238073
South Africa,ZAF,Avoidable mortality,Deaths,2005,355639
South Africa,ZAF,Avoidable mortality,Deaths,2006,354427
South Africa,ZAF,Avoidable mortality,Deaths,2007,350988
South Africa,ZAF,Avoidable mortality,Deaths,2008,344347
South Africa,ZAF,Avoidable mortality,Deaths,2009,326122
South Africa,ZAF,Avoidable mortality,Deaths,2010,310307
South Africa,ZAF,Avoidable mortality,Deaths,2011,282177
South Africa,ZAF,Avoidable mortality,Deaths,2012,264947
South Africa,ZAF,Avoidable mortality,Deaths,2013,252079
South Africa,ZAF,Avoidable mortality,Deaths,2014,246262
South Africa,ZAF,Avoidable mortality,Deaths,2000,243600
South Africa,ZAF,Avoidable mortality,Deaths,2001,266561
South Africa,ZAF,Avoidable mortality,Deaths,2002,297860
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2006,391.6
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2007,366.8
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2018,272.3
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2019,248
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2020,262.1
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2021,364.3
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2008,348.5
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2009,331.8
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2010,328.9
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2011,311.3
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2012,307.2
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2013,302.5
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2014,292.8
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2015,285.8
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2016,277.5
Korea,KOR,Treatable mortality,Deaths,2020,24470
Korea,KOR,Treatable mortality,Deaths,2021,25445
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2001,417.3
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2002,401.4
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2003,383
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2004,376.7
Latvia,LVA,Preventable mortality,Deaths per 100 000 inhabitants,2005,381.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2007,124.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2008,121.4
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2019,99.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2020,113.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2021,118.7
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2022,107.6
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2009,119.4
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2010,116.6
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2011,115.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2012,113.8
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2013,110.8
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2014,107.3
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2015,109.4
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2016,108.9
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2017,104.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2018,103.3
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2000,154.6
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2001,151.2
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2002,148.1
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2003,143
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2004,137.3
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2005,134.5
Netherlands,NLD,Preventable mortality,Deaths per 100 000 inhabitants,2006,127.6
Mexico,MEX,Treatable mortality,Deaths,2006,105500.5
Mexico,MEX,Treatable mortality,Deaths,2007,105863.5
Mexico,MEX,Treatable mortality,Deaths,2018,142436
Mexico,MEX,Treatable mortality,Deaths,2019,148488.5
Mexico,MEX,Treatable mortality,Deaths,2020,204016.5
Mexico,MEX,Treatable mortality,Deaths,2021,197774
Mexico,MEX,Treatable mortality,Deaths,2008,110586
Mexico,MEX,Treatable mortality,Deaths,2009,113989
Mexico,MEX,Treatable mortality,Deaths,2010,114572.5
Mexico,MEX,Treatable mortality,Deaths,2011,114495
Mexico,MEX,Treatable mortality,Deaths,2012,118315
Mexico,MEX,Treatable mortality,Deaths,2013,118734.5
Mexico,MEX,Treatable mortality,Deaths,2014,126049.5
Mexico,MEX,Treatable mortality,Deaths,2015,127275.5
Mexico,MEX,Treatable mortality,Deaths,2016,135368.5
Mexico,MEX,Treatable mortality,Deaths,2017,137833.5
Mexico,MEX,Treatable mortality,Deaths,2000,97227
Mexico,MEX,Treatable mortality,Deaths,2001,96619.5
