Country Name,Country Code,Series Name,year_T6,values_T6
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,58.113
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,57.453
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,56.734
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,56.929
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,58.869
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,59.601
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,60.563
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,61.29
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,61.048
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,61.095
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,61.276
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,60.495
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,60.01
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,59.134
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,57.708
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,53.285
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,55.388
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,56.497
Colombia,COL,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,57.334
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,40.464
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,40.622
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,40.562
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,40.514
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,40.374
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,40.236
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,40.284
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,40.152
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,40.083
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,40.048
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,39.956
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,39.845
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,39.612
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,39.489
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,39.776
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,40.064
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,40.329
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,40.626
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,40.915
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,41.239
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,41.524
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,41.806
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,42.099
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,42.352
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,42.232
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,42.14
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,42.077
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,42.015
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,41.884
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,41.123
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,41.323
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,41.586
Comoros,COM,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,41.69
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,69.965
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,69.898
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,69.844
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,69.905
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,70.01
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,70.176
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,70.172
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,70.143
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,70.094
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,70.066
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,70.088
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,70.181
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,70.318
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,70.407
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,70.439
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,69.414
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,68.374
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,67.328
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,66.24
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,65.178
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,64.104
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,63.065
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,63.091
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,63.12
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,63.101
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,63.022
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,62.926
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,62.873
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,62.847
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,61.715
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,62.089
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,62.685
"Congo, Dem. Rep.",COD,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,62.816
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,55.006
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,54.926
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,54.785
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,54.478
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,54.442
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,54.527
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,54.602
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,54.538
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,54.293
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,54.478
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,54.46
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,54.631
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,54.42
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,54.393
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,54.472
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,54.648
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,54.359
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,54.308
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,54.397
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,54.823
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,54.765
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,54.753
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,54.48
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,54.612
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,54.229
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,53.91
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,53.538
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,53.448
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,53.706
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,51.795
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,52.182
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,53.87
"Congo, Rep.",COG,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,54.382
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,53.466
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,53.473
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,54.307
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,54.711
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,55.024
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,52.522
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,54.828
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,56.509
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,56.168
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,55.879
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,56.586
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,55.935
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,56.047
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,55.079
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,57.172
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,57.053
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,58.629
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,57.907
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,55.75
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,54.965
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,54.849
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,58.47
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,58.427
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,58.734
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,57.521
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,54.861
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,55.224
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,56.605
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,57.313
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,50.66
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,52.41
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,54.529
Costa Rica,CRI,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,52.681
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,61.251
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,61.105
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,61.564
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,62.002
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,62.544
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,62.592
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,62.641
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,62.498
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,62.243
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,61.901
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,61.605
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,61.351
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,61.073
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,61.046
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,60.981
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,61.018
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,60.811
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,60.758
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,60.628
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,60.635
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,60.197
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,60.162
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,62.065
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,62.719
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,63.13
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,63.52
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,62.61
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,62.871
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,63.128
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,62.377
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,62.434
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,62.773
Cote d'Ivoire,CIV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,62.872
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,50.677
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,50.323
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,49.978
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,49.715
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,49.424
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,49.117
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,48.619
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,47.241
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,45.622
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,43.852
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,43.527
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,43.469
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,43.29
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,44.163
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,43.368
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,43.715
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,47.685
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,48.589
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,48.233
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,46.47
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,44.748
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,43.187
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,42.07
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,43.307
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,44.198
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,44.597
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,45.825
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,46.875
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,47.717
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,47.198
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,47.84
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,48.66
Croatia,HRV,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,49.327
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,48.292
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,47.54
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,46.638
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,46.89
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,47.246
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,47.867
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,48.223
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,48.663
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,48.872
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,49.512
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,50.344
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,50.794
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,51.454
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,51.934
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,52.323
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,52.821
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,53.183
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2008,53.472
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2009,54.671
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2010,53.625
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2011,53.813
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2012,53.773
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2013,53.972
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2014,54.336
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2015,54.68
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2016,54.922
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2017,55.165
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2018,55.26
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2019,55.533
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2020,52.02
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2021,53.125
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2022,55.239
Cuba,CUB,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2023,55.596
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1991,57.945
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1992,58.11
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1993,57.845
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1994,57.943
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1995,58.1
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1996,57.898
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1997,57.816
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1998,57.972
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/1999,56.73
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2000,57.281
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2001,59.236
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2002,59.823
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2003,60.558
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2004,59.995
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2005,59.85
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2006,60.652
Cyprus,CYP,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",1/1/2007,61.856
