Country Name,Country Code,Series Name,year_T1,values_T1
Estonia,EST,Armed forces personnel (% of total labor force),1/1/2017,0.857022874
Estonia,EST,Armed forces personnel (% of total labor force),1/1/2018,0.952033159
Estonia,EST,Armed forces personnel (% of total labor force),1/1/2019,0.995297928
Estonia,EST,Armed forces personnel (% of total labor force),1/1/2020,0.994347843
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1991,1.169280659
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1992,1.115196033
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1993,1.078337635
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1994,1.094151759
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1995,1.10732161
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1996,1.075503963
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1997,1.04965204
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1998,1.027872475
Eswatini,SWZ,Armed forces personnel (% of total labor force),1/1/1999,1.007089913
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1991,0.577948547
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1992,0.556785226
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1993,0.539774838
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1994,0.523311226
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1995,0.504605598
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1996,0.48684834
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1997,0.470463184
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1998,0.455134923
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/1999,1.194027705
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2000,1.249966047
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2001,0.864629438
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2002,0.83369317
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2003,0.516705545
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2004,0.558064598
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2005,0.540874603
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2007,0.382246956
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2008,0.369818323
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2009,0.357584535
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2010,0.345341724
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2011,0.333161691
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2012,0.321291588
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2013,0.310041001
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2014,0.299461997
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2015,0.289377457
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2016,0.279586717
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2017,0.270180877
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2018,0.261435947
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2019,0.253237104
Ethiopia,ETH,Armed forces personnel (% of total labor force),1/1/2020,0.247414483
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1991,1.728779309
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1992,1.656777281
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1993,1.560392714
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1994,1.550434173
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1995,1.749887852
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1996,1.699061896
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1997,1.59660844
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1998,1.54252967
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/1999,1.466544675
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2000,1.330765495
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2001,1.314288999
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2002,1.305064648
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2003,1.226579905
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2004,1.186798066
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2005,1.183640537
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2006,1.124409249
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2007,1.10212187
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2008,1.088645586
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2009,0.993969286
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2010,1.015260433
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2011,0.972521612
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2012,0.948205703
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2013,0.934677639
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2014,0.91693461
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2015,0.90615598
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2016,0.899879033
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2017,0.875111336
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2018,0.874623773
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2019,0.867975828
Euro area,EMU,Armed forces personnel (% of total labor force),1/1/2020,0.87688938
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1992,1.870327527
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1993,1.660345594
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1994,1.657985012
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1995,1.983661624
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1996,1.925506007
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1997,1.936098305
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1998,1.87939199
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/1999,1.757501044
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2000,1.657645089
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2001,1.583039254
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2002,1.5385293
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2003,1.489273823
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2004,1.414697278
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2005,1.445309589
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2006,1.326005801
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2007,1.307428776
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2008,1.294029731
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2009,1.255637428
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2010,1.240261973
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2011,1.180683711
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2012,1.178313121
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2013,1.118129954
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2014,1.138061758
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2015,1.164755794
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2016,1.154290966
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2017,1.139256362
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2018,1.135038565
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2019,1.131977789
Europe & Central Asia,ECS,Armed forces personnel (% of total labor force),1/1/2020,1.150536951
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1992,2.245748374
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1993,1.885358258
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1994,1.895425695
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1995,2.433192182
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1996,2.354038551
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1997,2.467091703
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1998,2.403841047
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/1999,2.217515511
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2000,2.133245781
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2001,1.999865584
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2002,1.920458647
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2003,1.870448842
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2004,1.804264021
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2005,1.805770438
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2006,1.68427468
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2007,1.679402364
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2008,1.665277058
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2009,1.64821354
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2010,1.603547552
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2011,1.518842989
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2012,1.5349294
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2013,1.430216721
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2014,1.481697064
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2015,1.548153432
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2016,1.536700545
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2017,1.528617885
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2018,1.528692862
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2019,1.531126576
Europe & Central Asia (IDA & IBRD countries),TEC,Armed forces personnel (% of total labor force),1/1/2020,1.559673613
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1992,2.196284581
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1993,1.852734028
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1994,1.931174058
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1995,2.33933365
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1996,2.398665935
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1997,2.405430148
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1998,2.397989791
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/1999,2.374966742
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2000,2.289514723
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2001,2.177550938
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2002,2.044297694
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2003,2.007111873
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2004,1.814578243
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2005,1.820704806
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2006,1.633315086
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2007,1.61636857
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2008,1.595778782
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2009,1.577302274
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2010,1.550732308
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2011,1.465426028
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2012,1.447241984
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2013,1.33016818
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2014,1.412096833
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2015,1.346908918
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2016,1.36969277
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2017,1.362741336
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2018,1.349583507
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2019,1.3511008
Europe & Central Asia (excluding high income),ECA,Armed forces personnel (% of total labor force),1/1/2020,1.389720668
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1991,1.731434311
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1992,1.635558305
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1993,1.557245918
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1994,1.553191695
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1995,1.830916084
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1996,1.782468874
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1997,1.68855814
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1998,1.639178261
European Union,EUU,Armed forces personnel (% of total labor force),1/1/1999,1.555764692
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2000,1.435775238
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2001,1.348375026
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2002,1.322554946
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2003,1.256048388
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2004,1.17739605
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2005,1.17515487
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2006,1.10736103
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2007,1.081039538
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2008,1.070671304
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2009,0.980070474
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2010,0.99359845
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2011,0.949814341
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2012,0.953530689
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2013,0.941216889
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2014,0.933235951
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2015,0.924336837
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2016,0.913510283
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2017,0.886463792
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2018,0.883995963
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2019,0.876143184
European Union,EUU,Armed forces personnel (% of total labor force),1/1/2020,0.888921267
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1991,1.743235375
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1992,1.736937363
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1993,1.723698091
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1994,1.36991462
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1995,1.324291928
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1996,1.208215868
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1997,1.188342361
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1998,1.133812558
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/1999,1.11304746
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2000,1.094071383
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2001,1.077082154
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2002,1.061664508
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2003,1.047280213
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2004,0.886027349
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2005,1.193609415
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2006,1.15418131
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2007,1.117961732
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2008,1.086366105
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2009,0.92644552
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2010,0.904271261
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2011,0.883503723
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2012,0.897811136
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2013,0.914002784
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2014,0.931968931
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2015,0.939140981
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2016,0.946805748
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2017,1.080549568
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2018,1.089221826
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2019,1.074757441
Fiji,FJI,Armed forces personnel (% of total labor force),1/1/2020,1.104835034
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1991,1.246108345
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1992,1.304106077
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1993,1.234503988
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1994,1.40479541
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1995,1.396944942
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1996,1.462956717
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1997,1.370900797
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1998,1.389932218
Finland,FIN,Armed forces personnel (% of total labor force),1/1/1999,1.367395906
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2000,1.358817155
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2001,1.35806547
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2002,1.33302064
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2003,1.148658988
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2004,1.186675548
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2005,1.177535957
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2006,1.202944658
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2007,1.19085099
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2008,1.178235342
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2009,0.93163336
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2010,0.932538016
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2011,0.92820105
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2012,0.925660913
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2013,0.930631128
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2014,0.929272339
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2015,0.922283025
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2016,0.898016164
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2017,0.920382835
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2018,0.916426287
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2019,0.978666874
Finland,FIN,Armed forces personnel (% of total labor force),1/1/2020,0.799688558
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1991,1.37212493
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1992,1.293051716
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1993,1.281460848
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1994,1.191752839
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1995,1.698965565
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1996,1.688141391
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1997,1.634463904
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1998,1.617149256
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/1999,1.666262585
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2000,1.639032473
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2001,1.434097798
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2002,1.452353252
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2003,1.416162005
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2004,1.133825627
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2005,1.155743266
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2007,1.163317886
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2008,1.239833757
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2009,1.301098399
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2010,1.33845021
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2011,1.305038324
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2012,1.279477444
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2013,0.988163739
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2014,1.04185191
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2015,1.056519642
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2016,1.018720152
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2017,1.003091548
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2018,1.017194395
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2019,1.011479624
Fragile and conflict affected situations,FCS,Armed forces personnel (% of total labor force),1/1/2020,0.948465163
France,FRA,Armed forces personnel (% of total labor force),1/1/1991,2.087372402
France,FRA,Armed forces personnel (% of total labor force),1/1/1992,1.992591605
France,FRA,Armed forces personnel (% of total labor force),1/1/1993,1.920163401
France,FRA,Armed forces personnel (% of total labor force),1/1/1994,1.91141296
France,FRA,Armed forces personnel (% of total labor force),1/1/1995,1.887696274
France,FRA,Armed forces personnel (% of total labor force),1/1/1996,1.823868232
France,FRA,Armed forces personnel (% of total labor force),1/1/1997,1.755948996
France,FRA,Armed forces personnel (% of total labor force),1/1/1998,1.669191802
France,FRA,Armed forces personnel (% of total labor force),1/1/1999,1.502290665
France,FRA,Armed forces personnel (% of total labor force),1/1/2000,1.411763836
France,FRA,Armed forces personnel (% of total labor force),1/1/2001,1.3513514
France,FRA,Armed forces personnel (% of total labor force),1/1/2002,1.290337215
France,FRA,Armed forces personnel (% of total labor force),1/1/2003,1.259229604
France,FRA,Armed forces personnel (% of total labor force),1/1/2004,1.243997279
France,FRA,Armed forces personnel (% of total labor force),1/1/2005,1.243623916
France,FRA,Armed forces personnel (% of total labor force),1/1/2006,1.218466416
France,FRA,Armed forces personnel (% of total labor force),1/1/2007,1.204777664
France,FRA,Armed forces personnel (% of total labor force),1/1/2008,1.196087581
France,FRA,Armed forces personnel (% of total labor force),1/1/2009,1.147916115
France,FRA,Armed forces personnel (% of total labor force),1/1/2010,1.144295002
France,FRA,Armed forces personnel (% of total labor force),1/1/2011,1.110889769
France,FRA,Armed forces personnel (% of total labor force),1/1/2012,1.079024958
France,FRA,Armed forces personnel (% of total labor force),1/1/2013,1.046434513
France,FRA,Armed forces personnel (% of total labor force),1/1/2014,1.027249322
France,FRA,Armed forces personnel (% of total labor force),1/1/2015,1.003703267
France,FRA,Armed forces personnel (% of total labor force),1/1/2016,1.001190406
France,FRA,Armed forces personnel (% of total labor force),1/1/2017,1.004991238
France,FRA,Armed forces personnel (% of total labor force),1/1/2018,0.993114471
France,FRA,Armed forces personnel (% of total labor force),1/1/2019,0.991769197
France,FRA,Armed forces personnel (% of total labor force),1/1/2020,1.000685766
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1991,3.415603845
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1992,2.327406206
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1993,2.264939704
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1994,1.888960599
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1995,2.909576488
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1996,2.82867743
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1997,2.749606372
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1998,2.672435376
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/1999,2.596827497
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2000,1.778981467
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2001,1.727333899
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2002,1.676244612
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2003,1.625625684
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2004,1.410626248
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2005,1.593001716
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2007,1.491170143
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2008,1.440424061
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2009,1.330788284
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2010,1.283527363
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2011,1.238170391
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2012,1.19417031
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2013,1.151948943
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2014,1.113213848
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2015,1.07903531
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2016,1.046634601
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2017,1.063991488
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2018,0.992713189
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2019,1.011959921
Gabon,GAB,Armed forces personnel (% of total labor force),1/1/2020,1.051355723
"Gambia, The",GMB,Armed forces personnel (% of total labor force),1/1/1991,0.591624957
"Gambia, The",GMB,Armed forces personnel (% of total labor force),1/1/1992,0.283836102
