Country Name,Country Code,Series Name,year,gov_stability_values
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,1996 (YR1996),3
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,1998 (YR1998),4
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2000 (YR2000),4
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2002 (YR2002),5
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2003 (YR2003),5
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2004 (YR2004),6
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2005 (YR2005),6
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2006 (YR2006),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2007 (YR2007),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2008 (YR2008),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2009 (YR2009),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2010 (YR2010),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2011 (YR2011),8
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2012 (YR2012),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2013 (YR2013),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2014 (YR2014),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2015 (YR2015),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2016 (YR2016),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2017 (YR2017),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2018 (YR2018),9
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2019 (YR2019),8
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2020 (YR2020),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2021 (YR2021),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Number of Sources,2022 (YR2022),7
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,1996 (YR1996),47.3404273986816
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,1998 (YR1998),47.8723411560059
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2000 (YR2000),58.201057434082
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2002 (YR2002),68.7830657958984
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2003 (YR2003),64.3216094970703
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2004 (YR2004),70.3883514404297
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2005 (YR2005),59.2233009338379
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2006 (YR2006),63.7681159973145
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2007 (YR2007),67.1497573852539
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2008 (YR2008),66.3461532592773
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2009 (YR2009),68.2464447021484
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2010 (YR2010),66.8246459960938
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2011 (YR2011),68.2464447021484
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2012 (YR2012),65.4028472900391
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2013 (YR2013),66.3507080078125
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2014 (YR2014),67.1428604125977
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2015 (YR2015),64.7619018554688
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2016 (YR2016),67.6190490722656
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2017 (YR2017),70.476188659668
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2018 (YR2018),71.698112487793
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2019 (YR2019),70.2830200195313
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2020 (YR2020),66.5094375610352
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2021 (YR2021),66.0377349853516
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2022 (YR2022),66.9811325073242
Cuba,CUB,Control of Corruption: Estimate,1996 (YR1996),0.289152532815933
Cuba,CUB,Control of Corruption: Estimate,1998 (YR1998),0.344616889953613
Cuba,CUB,Control of Corruption: Estimate,2000 (YR2000),0.357008874416351
Cuba,CUB,Control of Corruption: Estimate,2002 (YR2002),0.401489078998566
Cuba,CUB,Control of Corruption: Estimate,2003 (YR2003),0.22000153362751
Cuba,CUB,Control of Corruption: Estimate,2004 (YR2004),0.217612057924271
Cuba,CUB,Control of Corruption: Estimate,2005 (YR2005),0.268494963645935
Cuba,CUB,Control of Corruption: Estimate,2006 (YR2006),0.252376884222031
Cuba,CUB,Control of Corruption: Estimate,2007 (YR2007),0.301246494054794
Cuba,CUB,Control of Corruption: Estimate,2008 (YR2008),0.262841045856476
Cuba,CUB,Control of Corruption: Estimate,2009 (YR2009),0.2748102247715
Cuba,CUB,Control of Corruption: Estimate,2010 (YR2010),0.308642894029617
Cuba,CUB,Control of Corruption: Estimate,2011 (YR2011),0.26503998041153
Cuba,CUB,Control of Corruption: Estimate,2012 (YR2012),0.228043004870415
Cuba,CUB,Control of Corruption: Estimate,2013 (YR2013),0.113353908061981
Cuba,CUB,Control of Corruption: Estimate,2014 (YR2014),0.0629153475165367
Cuba,CUB,Control of Corruption: Estimate,2015 (YR2015),0.0384895987808704
Cuba,CUB,Control of Corruption: Estimate,2016 (YR2016),0.135692074894905
Cuba,CUB,Control of Corruption: Estimate,2017 (YR2017),0.23263481259346
Cuba,CUB,Control of Corruption: Estimate,2018 (YR2018),0.134128853678703
Cuba,CUB,Control of Corruption: Estimate,2019 (YR2019),0.0146971046924591
Cuba,CUB,Control of Corruption: Estimate,2020 (YR2020),-0.154578611254692
Cuba,CUB,Control of Corruption: Estimate,2021 (YR2021),-0.0332559123635292
Cuba,CUB,Control of Corruption: Estimate,2022 (YR2022),-0.0693471655249596
Cuba,CUB,Control of Corruption: Number of Sources,1996 (YR1996),4
Cuba,CUB,Control of Corruption: Number of Sources,1998 (YR1998),4
Cuba,CUB,Control of Corruption: Number of Sources,2000 (YR2000),4
Cuba,CUB,Control of Corruption: Number of Sources,2002 (YR2002),4
Cuba,CUB,Control of Corruption: Number of Sources,2003 (YR2003),5
Cuba,CUB,Control of Corruption: Number of Sources,2004 (YR2004),6
Cuba,CUB,Control of Corruption: Number of Sources,2005 (YR2005),6
Cuba,CUB,Control of Corruption: Number of Sources,2006 (YR2006),7
Cuba,CUB,Control of Corruption: Number of Sources,2007 (YR2007),7
Cuba,CUB,Control of Corruption: Number of Sources,2008 (YR2008),6
Cuba,CUB,Control of Corruption: Number of Sources,2009 (YR2009),6
Cuba,CUB,Control of Corruption: Number of Sources,2010 (YR2010),6
Cuba,CUB,Control of Corruption: Number of Sources,2011 (YR2011),6
Cuba,CUB,Control of Corruption: Number of Sources,2012 (YR2012),7
Cuba,CUB,Control of Corruption: Number of Sources,2013 (YR2013),7
Cuba,CUB,Control of Corruption: Number of Sources,2014 (YR2014),7
Cuba,CUB,Control of Corruption: Number of Sources,2015 (YR2015),7
Cuba,CUB,Control of Corruption: Number of Sources,2016 (YR2016),7
Cuba,CUB,Control of Corruption: Number of Sources,2017 (YR2017),7
Cuba,CUB,Control of Corruption: Number of Sources,2018 (YR2018),7
Cuba,CUB,Control of Corruption: Number of Sources,2019 (YR2019),7
Cuba,CUB,Control of Corruption: Number of Sources,2020 (YR2020),6
Cuba,CUB,Control of Corruption: Number of Sources,2021 (YR2021),5
Cuba,CUB,Control of Corruption: Number of Sources,2022 (YR2022),5
Cuba,CUB,Control of Corruption: Percentile Rank,1996 (YR1996),63.440860748291
Cuba,CUB,Control of Corruption: Percentile Rank,1998 (YR1998),64.1711196899414
Cuba,CUB,Control of Corruption: Percentile Rank,2000 (YR2000),65.9574432373047
Cuba,CUB,Control of Corruption: Percentile Rank,2002 (YR2002),69.3121719360352
Cuba,CUB,Control of Corruption: Percentile Rank,2003 (YR2003),62.4338607788086
Cuba,CUB,Control of Corruption: Percentile Rank,2004 (YR2004),60.5911331176758
Cuba,CUB,Control of Corruption: Percentile Rank,2005 (YR2005),62.926830291748
Cuba,CUB,Control of Corruption: Percentile Rank,2006 (YR2006),62.926830291748
Cuba,CUB,Control of Corruption: Percentile Rank,2007 (YR2007),65.0485458374023
Cuba,CUB,Control of Corruption: Percentile Rank,2008 (YR2008),64.5631103515625
Cuba,CUB,Control of Corruption: Percentile Rank,2009 (YR2009),66.5071792602539
Cuba,CUB,Control of Corruption: Percentile Rank,2010 (YR2010),66.1904754638672
Cuba,CUB,Control of Corruption: Percentile Rank,2011 (YR2011),64.4549789428711
Cuba,CUB,Control of Corruption: Percentile Rank,2012 (YR2012),63.9810409545898
Cuba,CUB,Control of Corruption: Percentile Rank,2013 (YR2013),61.6113739013672
Cuba,CUB,Control of Corruption: Percentile Rank,2014 (YR2014),59.1346168518066
Cuba,CUB,Control of Corruption: Percentile Rank,2015 (YR2015),58.0952377319336
Cuba,CUB,Control of Corruption: Percentile Rank,2016 (YR2016),60
Cuba,CUB,Control of Corruption: Percentile Rank,2017 (YR2017),62.3809509277344
Cuba,CUB,Control of Corruption: Percentile Rank,2018 (YR2018),59.0476188659668
Cuba,CUB,Control of Corruption: Percentile Rank,2019 (YR2019),57.1428565979004
Cuba,CUB,Control of Corruption: Percentile Rank,2020 (YR2020),48.5714302062988
Cuba,CUB,Control of Corruption: Percentile Rank,2021 (YR2021),54.2857131958008
Cuba,CUB,Control of Corruption: Percentile Rank,2022 (YR2022),52.3584899902344
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,1996 (YR1996),0.231270432472229
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,1998 (YR1998),0.00787538941949606
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2000 (YR2000),0.248432531952858
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2002 (YR2002),0.263644099235535
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2003 (YR2003),0.316652774810791
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2004 (YR2004),0.355422109365463
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2005 (YR2005),0.424785822629929
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2006 (YR2006),0.474477261304855
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2007 (YR2007),0.45094159245491
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2008 (YR2008),0.524226605892181
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2009 (YR2009),0.356679856777191
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2010 (YR2010),0.349292427301407
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2011 (YR2011),0.280382126569748
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2012 (YR2012),0.307248294353485
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2013 (YR2013),0.370564639568329
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2014 (YR2014),0.544822037220001
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2015 (YR2015),0.634750008583069
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2016 (YR2016),0.6731316447258
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2017 (YR2017),0.638509929180145
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2018 (YR2018),0.640438854694366
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2019 (YR2019),0.610411107540131
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2020 (YR2020),0.59608781337738
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2021 (YR2021),0.392701923847198
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Estimate,2022 (YR2022),0.49952158331871
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,1996 (YR1996),4
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,1998 (YR1998),4
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2000 (YR2000),4
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2002 (YR2002),4
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2003 (YR2003),4
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2004 (YR2004),5
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2005 (YR2005),5
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2006 (YR2006),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2007 (YR2007),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2008 (YR2008),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2009 (YR2009),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2010 (YR2010),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2011 (YR2011),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2012 (YR2012),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2013 (YR2013),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2014 (YR2014),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2015 (YR2015),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2016 (YR2016),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2017 (YR2017),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2018 (YR2018),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2019 (YR2019),6
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2020 (YR2020),5
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2021 (YR2021),5
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Number of Sources,2022 (YR2022),5
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,1996 (YR1996),54.2553176879883
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,1998 (YR1998),45.2127647399902
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2000 (YR2000),56.6137580871582
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2002 (YR2002),52.9100532531738
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2003 (YR2003),56.7839202880859
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2004 (YR2004),57.7669906616211
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2005 (YR2005),58.737865447998
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2006 (YR2006),60.386474609375
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2007 (YR2007),60.8695640563965
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2008 (YR2008),62.980770111084
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2009 (YR2009),56.3981056213379
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2010 (YR2010),56.8720397949219
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2011 (YR2011),55.4502372741699
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2012 (YR2012),57.3459701538086
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2013 (YR2013),60.1895751953125
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2014 (YR2014),63.3333320617676
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2015 (YR2015),65.7142868041992
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2016 (YR2016),69.0476226806641
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2017 (YR2017),68.0952377319336
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2018 (YR2018),66.0377349853516
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2019 (YR2019),66.9811325073242
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2020 (YR2020),65.5660400390625
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2021 (YR2021),58.4905662536621
Cuba,CUB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,2022 (YR2022),61.3207550048828
Cyprus,CYP,Control of Corruption: Estimate,1996 (YR1996),1.33128821849823
Cyprus,CYP,Control of Corruption: Estimate,1998 (YR1998),1.06172382831573
Cyprus,CYP,Control of Corruption: Estimate,2000 (YR2000),1.08123648166656
Cyprus,CYP,Control of Corruption: Estimate,2002 (YR2002),1.12628424167633
Cyprus,CYP,Control of Corruption: Estimate,2003 (YR2003),1.19230818748474
Cyprus,CYP,Control of Corruption: Estimate,2004 (YR2004),0.873254597187042
Cyprus,CYP,Control of Corruption: Estimate,2005 (YR2005),0.89903998374939
Cyprus,CYP,Control of Corruption: Estimate,2006 (YR2006),1.08556258678436
Cyprus,CYP,Control of Corruption: Estimate,2007 (YR2007),1.07337045669556
Cyprus,CYP,Control of Corruption: Estimate,2008 (YR2008),1.19312751293182
Cyprus,CYP,Control of Corruption: Estimate,2009 (YR2009),0.905417799949646
Cyprus,CYP,Control of Corruption: Estimate,2010 (YR2010),0.969285845756531
Cyprus,CYP,Control of Corruption: Estimate,2011 (YR2011),0.859248042106628
Cyprus,CYP,Control of Corruption: Estimate,2012 (YR2012),1.24330234527588
Cyprus,CYP,Control of Corruption: Estimate,2013 (YR2013),1.23851442337036
Cyprus,CYP,Control of Corruption: Estimate,2014 (YR2014),1.07114279270172
Cyprus,CYP,Control of Corruption: Estimate,2015 (YR2015),0.972111999988556
Cyprus,CYP,Control of Corruption: Estimate,2016 (YR2016),0.789838016033173
Cyprus,CYP,Control of Corruption: Estimate,2017 (YR2017),0.746573090553284
Cyprus,CYP,Control of Corruption: Estimate,2018 (YR2018),0.607826232910156
Cyprus,CYP,Control of Corruption: Estimate,2019 (YR2019),0.599219381809235
Cyprus,CYP,Control of Corruption: Estimate,2020 (YR2020),0.349622398614883
Cyprus,CYP,Control of Corruption: Estimate,2021 (YR2021),0.369634807109833
Cyprus,CYP,Control of Corruption: Estimate,2022 (YR2022),0.421609163284302
Cyprus,CYP,Control of Corruption: Number of Sources,1996 (YR1996),4
Cyprus,CYP,Control of Corruption: Number of Sources,1998 (YR1998),4
Cyprus,CYP,Control of Corruption: Number of Sources,2000 (YR2000),4
Cyprus,CYP,Control of Corruption: Number of Sources,2002 (YR2002),4
Cyprus,CYP,Control of Corruption: Number of Sources,2003 (YR2003),4
Cyprus,CYP,Control of Corruption: Number of Sources,2004 (YR2004),5
Cyprus,CYP,Control of Corruption: Number of Sources,2005 (YR2005),5
Cyprus,CYP,Control of Corruption: Number of Sources,2006 (YR2006),6
Cyprus,CYP,Control of Corruption: Number of Sources,2007 (YR2007),6
Cyprus,CYP,Control of Corruption: Number of Sources,2008 (YR2008),6
Cyprus,CYP,Control of Corruption: Number of Sources,2009 (YR2009),7
Cyprus,CYP,Control of Corruption: Number of Sources,2010 (YR2010),7
Cyprus,CYP,Control of Corruption: Number of Sources,2011 (YR2011),7
Cyprus,CYP,Control of Corruption: Number of Sources,2012 (YR2012),8
Cyprus,CYP,Control of Corruption: Number of Sources,2013 (YR2013),8
Cyprus,CYP,Control of Corruption: Number of Sources,2014 (YR2014),8
Cyprus,CYP,Control of Corruption: Number of Sources,2015 (YR2015),8
Cyprus,CYP,Control of Corruption: Number of Sources,2016 (YR2016),8
Cyprus,CYP,Control of Corruption: Number of Sources,2017 (YR2017),9
Cyprus,CYP,Control of Corruption: Number of Sources,2018 (YR2018),9
Cyprus,CYP,Control of Corruption: Number of Sources,2019 (YR2019),9
Cyprus,CYP,Control of Corruption: Number of Sources,2020 (YR2020),9
Cyprus,CYP,Control of Corruption: Number of Sources,2021 (YR2021),10
Cyprus,CYP,Control of Corruption: Number of Sources,2022 (YR2022),10
Cyprus,CYP,Control of Corruption: Percentile Rank,1996 (YR1996),87.634407043457
Cyprus,CYP,Control of Corruption: Percentile Rank,1998 (YR1998),81.8181838989258
Cyprus,CYP,Control of Corruption: Percentile Rank,2000 (YR2000),83.5106353759766
Cyprus,CYP,Control of Corruption: Percentile Rank,2002 (YR2002),83.5978851318359
Cyprus,CYP,Control of Corruption: Percentile Rank,2003 (YR2003),84.6560821533203
Cyprus,CYP,Control of Corruption: Percentile Rank,2004 (YR2004),79.3103485107422
Cyprus,CYP,Control of Corruption: Percentile Rank,2005 (YR2005),79.5121917724609
Cyprus,CYP,Control of Corruption: Percentile Rank,2006 (YR2006),82.4390258789063
Cyprus,CYP,Control of Corruption: Percentile Rank,2007 (YR2007),82.5242691040039
Cyprus,CYP,Control of Corruption: Percentile Rank,2008 (YR2008),83.980583190918
Cyprus,CYP,Control of Corruption: Percentile Rank,2009 (YR2009),77.9904327392578
Cyprus,CYP,Control of Corruption: Percentile Rank,2010 (YR2010),80
Cyprus,CYP,Control of Corruption: Percentile Rank,2011 (YR2011),77.7251205444336
Cyprus,CYP,Control of Corruption: Percentile Rank,2012 (YR2012),84.8341217041016
Cyprus,CYP,Control of Corruption: Percentile Rank,2013 (YR2013),84.3601913452148
Cyprus,CYP,Control of Corruption: Percentile Rank,2014 (YR2014),82.211540222168
Cyprus,CYP,Control of Corruption: Percentile Rank,2015 (YR2015),79.523811340332
Cyprus,CYP,Control of Corruption: Percentile Rank,2016 (YR2016),76.6666641235352
Cyprus,CYP,Control of Corruption: Percentile Rank,2017 (YR2017),76.1904754638672
Cyprus,CYP,Control of Corruption: Percentile Rank,2018 (YR2018),72.3809509277344
Cyprus,CYP,Control of Corruption: Percentile Rank,2019 (YR2019),70.9523773193359
Cyprus,CYP,Control of Corruption: Percentile Rank,2020 (YR2020),63.3333320617676
Cyprus,CYP,Control of Corruption: Percentile Rank,2021 (YR2021),63.3333320617676
Cyprus,CYP,Control of Corruption: Percentile Rank,2022 (YR2022),66.0377349853516
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,1996 (YR1996),0.387751519680023
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,1998 (YR1998),0.222172737121582
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2000 (YR2000),0.51749986410141
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2002 (YR2002),0.199420601129532
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2003 (YR2003),0.532275915145874
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2004 (YR2004),0.380177587270737
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2005 (YR2005),0.517519235610962
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2006 (YR2006),0.53966498374939
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2007 (YR2007),0.537055730819702
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2008 (YR2008),0.639003932476044
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2009 (YR2009),0.390287488698959
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2010 (YR2010),0.452444821596146
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2011 (YR2011),0.607984483242035
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2012 (YR2012),0.635126054286957
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2013 (YR2013),0.563347160816193
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2014 (YR2014),0.551882088184357
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2015 (YR2015),0.542449116706848
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2016 (YR2016),0.593786835670471
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2017 (YR2017),0.530973076820374
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2018 (YR2018),0.484394073486328
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2019 (YR2019),0.544513285160065
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2020 (YR2020),0.288732588291168
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2021 (YR2021),0.422054201364517
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Estimate,2022 (YR2022),0.418635070323944
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,1996 (YR1996),4
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,1998 (YR1998),4
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2000 (YR2000),4
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2002 (YR2002),4
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2003 (YR2003),4
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2004 (YR2004),6
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2005 (YR2005),6
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2006 (YR2006),6
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2007 (YR2007),6
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2008 (YR2008),6
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2009 (YR2009),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2010 (YR2010),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2011 (YR2011),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2012 (YR2012),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2013 (YR2013),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2014 (YR2014),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2015 (YR2015),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2016 (YR2016),7
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2017 (YR2017),8
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2018 (YR2018),8
Cyprus,CYP,Political Stability and Absence of Violence/Terrorism: Number of Sources,2019 (YR2019),7
