Reference area,REF_AREA,Measure,Unit of measure,TIME_PERIOD,Avoidable_mortality_values
United Kingdom,GBR,Avoidable mortality,Deaths,2016,137520.0
United Kingdom,GBR,Avoidable mortality,Deaths,2017,136909.0
United Kingdom,GBR,Avoidable mortality,Deaths,2018,139499.0
United Kingdom,GBR,Avoidable mortality,Deaths,2019,137442.0
United Kingdom,GBR,Avoidable mortality,Deaths,2020,158761.0
United Kingdom,GBR,Preventable mortality,Deaths,2001,96811.5
United Kingdom,GBR,Preventable mortality,Deaths,2002,95287.5
United Kingdom,GBR,Preventable mortality,Deaths,2003,93976.0
United Kingdom,GBR,Preventable mortality,Deaths,2004,90328.5
United Kingdom,GBR,Preventable mortality,Deaths,2005,89165.5
United Kingdom,GBR,Preventable mortality,Deaths,2006,87843.0
United Kingdom,GBR,Preventable mortality,Deaths,2007,87063.5
United Kingdom,GBR,Preventable mortality,Deaths,2008,87907.5
United Kingdom,GBR,Preventable mortality,Deaths,2009,85160.0
United Kingdom,GBR,Preventable mortality,Deaths,2010,84352.5
United Kingdom,GBR,Preventable mortality,Deaths,2011,83516.0
United Kingdom,GBR,Preventable mortality,Deaths,2012,82079.0
United Kingdom,GBR,Preventable mortality,Deaths,2013,83503.5
United Kingdom,GBR,Preventable mortality,Deaths,2014,83843.5
United Kingdom,GBR,Preventable mortality,Deaths,2015,85429.5
United Kingdom,GBR,Preventable mortality,Deaths,2016,86915.5
United Kingdom,GBR,Preventable mortality,Deaths,2017,86256.5
United Kingdom,GBR,Preventable mortality,Deaths,2018,88003.0
United Kingdom,GBR,Preventable mortality,Deaths,2019,87185.0
United Kingdom,GBR,Preventable mortality,Deaths,2020,107616.0
United Kingdom,GBR,Treatable mortality,Deaths,2001,67234.5
United Kingdom,GBR,Treatable mortality,Deaths,2002,65529.5
United Kingdom,GBR,Treatable mortality,Deaths,2003,64391.0
United Kingdom,GBR,Treatable mortality,Deaths,2004,61111.5
United Kingdom,GBR,Treatable mortality,Deaths,2005,59178.5
United Kingdom,GBR,Treatable mortality,Deaths,2006,57444.0
United Kingdom,GBR,Treatable mortality,Deaths,2007,56020.5
United Kingdom,GBR,Treatable mortality,Deaths,2008,55148.5
United Kingdom,GBR,Treatable mortality,Deaths,2009,53105.0
United Kingdom,GBR,Treatable mortality,Deaths,2010,52012.5
United Kingdom,GBR,Treatable mortality,Deaths,2011,49158.0
United Kingdom,GBR,Treatable mortality,Deaths,2012,48514.0
United Kingdom,GBR,Treatable mortality,Deaths,2013,48291.5
United Kingdom,GBR,Treatable mortality,Deaths,2014,48142.5
United Kingdom,GBR,Treatable mortality,Deaths,2015,49697.5
United Kingdom,GBR,Treatable mortality,Deaths,2016,50604.5
United Kingdom,GBR,Treatable mortality,Deaths,2017,50652.5
United Kingdom,GBR,Treatable mortality,Deaths,2018,51496.0
United Kingdom,GBR,Treatable mortality,Deaths,2019,50257.0
United Kingdom,GBR,Treatable mortality,Deaths,2020,51145.0
United States,USA,Avoidable mortality,Deaths,2000,775553.0
United States,USA,Avoidable mortality,Deaths,2001,776861.0
United States,USA,Avoidable mortality,Deaths,2002,782446.0
United States,USA,Avoidable mortality,Deaths,2003,782306.0
United States,USA,Avoidable mortality,Deaths,2004,769566.0
United States,USA,Avoidable mortality,Deaths,2005,778546.0
United States,USA,Avoidable mortality,Deaths,2006,779225.0
United States,USA,Avoidable mortality,Deaths,2007,777383.0
United States,USA,Avoidable mortality,Deaths,2008,785430.0
United States,USA,Avoidable mortality,Deaths,2009,784053.0
United States,USA,Avoidable mortality,Deaths,2010,783632.0
United States,USA,Avoidable mortality,Deaths,2011,798577.0
United States,USA,Avoidable mortality,Deaths,2012,808397.0
United States,USA,Avoidable mortality,Deaths,2013,827846.0
United States,USA,Avoidable mortality,Deaths,2014,846460.0
United States,USA,Avoidable mortality,Deaths,2015,874170.0
United States,USA,Avoidable mortality,Deaths,2016,899735.0
United States,USA,Avoidable mortality,Deaths,2017,917227.0
United States,USA,Avoidable mortality,Deaths,2018,917831.0
United States,USA,Avoidable mortality,Deaths,2019,920264.0
United States,USA,Avoidable mortality,Deaths,2020,1149811.0
United States,USA,Avoidable mortality,Deaths,2021,1281339.0
United States,USA,Preventable mortality,Deaths,2000,493563.5
United States,USA,Preventable mortality,Deaths,2001,497461.0
United States,USA,Preventable mortality,Deaths,2002,501442.0
United States,USA,Preventable mortality,Deaths,2003,503212.5
United States,USA,Preventable mortality,Deaths,2004,498551.0
United States,USA,Preventable mortality,Deaths,2005,507203.0
United States,USA,Preventable mortality,Deaths,2006,509196.5
United States,USA,Preventable mortality,Deaths,2007,509299.0
United States,USA,Preventable mortality,Deaths,2008,513735.0
United States,USA,Preventable mortality,Deaths,2009,512792.0
United States,USA,Preventable mortality,Deaths,2010,514521.5
United States,USA,Preventable mortality,Deaths,2011,525905.0
United States,USA,Preventable mortality,Deaths,2012,533890.5
United States,USA,Preventable mortality,Deaths,2013,544792.5
United States,USA,Preventable mortality,Deaths,2014,557339.0
United States,USA,Preventable mortality,Deaths,2015,577181.0
United States,USA,Preventable mortality,Deaths,2016,596510.5
United States,USA,Preventable mortality,Deaths,2017,609253.5
United States,USA,Preventable mortality,Deaths,2018,607004.5
United States,USA,Preventable mortality,Deaths,2019,608624.5
United States,USA,Preventable mortality,Deaths,2020,811300.0
United States,USA,Preventable mortality,Deaths,2021,934865.0
United States,USA,Treatable mortality,Deaths,2000,281989.5
United States,USA,Treatable mortality,Deaths,2001,279400.0
United States,USA,Treatable mortality,Deaths,2002,281004.0
United States,USA,Treatable mortality,Deaths,2003,279093.5
United States,USA,Treatable mortality,Deaths,2004,271015.0
United States,USA,Treatable mortality,Deaths,2005,271343.0
United States,USA,Treatable mortality,Deaths,2006,270028.5
United States,USA,Treatable mortality,Deaths,2007,268084.0
United States,USA,Treatable mortality,Deaths,2008,271695.0
United States,USA,Treatable mortality,Deaths,2009,271261.0
United States,USA,Treatable mortality,Deaths,2010,269110.5
United States,USA,Treatable mortality,Deaths,2011,272672.0
United States,USA,Treatable mortality,Deaths,2012,274506.5
United States,USA,Treatable mortality,Deaths,2013,283053.5
United States,USA,Treatable mortality,Deaths,2014,289121.0
United States,USA,Treatable mortality,Deaths,2015,296989.0
United States,USA,Treatable mortality,Deaths,2016,303224.5
United States,USA,Treatable mortality,Deaths,2017,307973.5
United States,USA,Treatable mortality,Deaths,2018,310826.5
United States,USA,Treatable mortality,Deaths,2019,311639.5
United States,USA,Treatable mortality,Deaths,2020,338511.0
United States,USA,Treatable mortality,Deaths,2021,346474.0
